departamento,municipio,confianza,codigo_a,establecimiento_a,codigo_b,establecimiento_b,similitud_nombre,similitud_direccion,telefono_a,telefono_b,decision
JALAPA,JALAPA,alta,21-01-0256-46,"COLEGIO ""SAGRADO CORAZON""",21-01-0297-46,"COLEGIO ""SAGRADO CORAZON""",100.0,98.85,79227638,79227638,revisar
JALAPA,JALAPA,alta,21-01-0369-46,COLEGIO PARTICULAR MIXTO OSCAR DE LEÓN PALACIOS,21-01-0370-46,COLEGIO PARTICULAR MIXTO OSCAR DE LEÓN PALACIOS,100.0,98.11,56963730,56963730,revisar
JUTIAPA,ASUNCION MITA,alta,22-05-0056-46,"INSTITUTO PARTICULAR MIXTO ""MARÍA CHINCHILLA""",22-05-0057-46,"INSTITUTO PARTICULAR MIXTO ""MARÍA CHINCHILLA""",100.0,100.0,78457668,78457668,revisar
JUTIAPA,ATESCATEMPA,alta,22-07-2324-46,COLEGIO PARTICULAR MIXTO SAN CRISTOBAL,22-07-2439-46,COLEGIO PARTICULAR MIXTO SAN CRISTOBAL,100.0,100.0,78845584,78845584,revisar
JUTIAPA,COMAPA,alta,22-11-0086-46,"INSTITUTO PARTICULAR FORMACION Y DESARROLLO PROFESIONAL ""INDEFORP II""",22-11-0087-46,"INSTITUTO PARTICULAR FORMACION Y DESARROLLO PROFESIONAL ""INDEFORP II""",100.0,100.0,53486062,53486062,revisar
JUTIAPA,EL PROGRESO,alta,22-02-0017-46,"COLEGIO PARTICULAR MIXTO ""LICEO PROGRESO""",22-02-2087-46,"COLEGIO PARTICULAR MIXTO ""LICEO PROGRESO""",100.0,100.0,78435751,78435751,revisar
JUTIAPA,JALPATAGUA,alta,22-12-0051-46,COLEGIO BILINGUE NUEVA ERA,22-12-0052-46,COLEGIO BILINGUE NUEVA ERA,100.0,98.36,77926857,77926857,revisar
JUTIAPA,JUTIAPA,alta,22-01-0020-46,COLEGIO PARTICULAR MIXTO DE MAGISTERIO,22-01-0255-46,COLEGIO PARTICULAR MIXTO DE MAGISTERIO,100.0,97.87,78442157,78442157,revisar
JUTIAPA,JUTIAPA,alta,22-01-0369-46,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,22-01-0370-46,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,100.0,99.1,78446178,78446178,revisar
JUTIAPA,JUTIAPA,alta,22-01-0369-46,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,22-01-0371-46,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,100.0,91.74,78446178,78446178,revisar
JUTIAPA,JUTIAPA,alta,22-01-0370-46,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,22-01-0371-46,LICEO TECNOLÓGICO BILINGÜE GÉNESIS,100.0,90.74,78446178,78446178,revisar
JUTIAPA,JUTIAPA,alta,22-01-0452-46,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,22-01-0453-46,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,100.0,100.0,50429775,50429775,revisar
JUTIAPA,MOYUTA,alta,22-14-0080-46,"INSTITUTO MIXTO DE EDUCACIÓN DE ORIENTE ""IMIDEO NÉRICI""",22-14-0082-46,"INSTITUTO MIXTO DE EDUCACIÓN DE ORIENTE ""IMIDEO NÉRICI""",100.0,100.0,56943704,56943704,revisar
JUTIAPA,QUESADA,alta,22-17-0019-46,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,22-17-0031-46,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FE,100.0,100.0,52169634,52169634,revisar
JUTIAPA,QUESADA,alta,22-17-0035-46,LICEO QUESADENCE,22-17-0042-46,LICEO QUESADENCE,100.0,95.74,78678435,78678435,revisar
JUTIAPA,QUESADA,alta,22-17-0038-46,"COLEGIO INTEGRAL DE COMPUTACIÓN ""EDUCARE""",22-17-0039-46,"COLEGIO INTEGRAL DE COMPUTACIÓN ""EDUCARE""",100.0,100.0,54529495,54529495,revisar
JUTIAPA,SANTA CATARINA MITA,alta,22-03-0026-46,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""",22-03-0030-46,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""",100.0,94.12,78883379,78883379,revisar
JUTIAPA,YUPILTEPEQUE,alta,22-06-0011-46,"COLEGIO PARTICULAR MIXTO ""BRISAS DEL CHINGO""",22-06-0021-46,"COLEGIO PARTICULAR MIXTO ""BRISAS DEL CHINGO""",100.0,100.0,30602683,30602683,revisar
JUTIAPA,YUPILTEPEQUE,alta,22-06-0023-46,INSTITUTO PARTICULAR MIXTO EL JICARO,22-06-2267-46,INSTITUTO PARTICULAR MIXTO EL JICARO,100.0,100.0,57407418,57407418,revisar
PETEN,EL CHAL,alta,17-14-0078-46,COLEGIO EDUCATIVO DIVERSIFICADO LAS FLORES -CEDIF-,17-14-0080-46,COLEGIO EDUCATIVO DIVERSIFICADO LAS FLORES -CEDIF-,100.0,97.67,56984314,56984314,revisar
PETEN,LA LIBERTAD,alta,17-05-0290-46,COLEGIO SANTA CRUZ,17-05-4057-46,COLEGIO SANTA CRUZ,100.0,96.97,79243704,79243704,revisar
PETEN,LA LIBERTAD,alta,17-05-0305-46,ESCUELA NORMAL CON ORIENTACION AMBIENTAL,17-05-0306-46,ESCUELA NORMAL CON ORIENTACION AMBIENTAL,100.0,100.0,45734290,45734290,revisar
PETEN,LA LIBERTAD,alta,17-05-0305-46,ESCUELA NORMAL CON ORIENTACION AMBIENTAL,17-05-4067-46,ESCUELA NORMAL CON ORIENTACION AMBIENTAL,100.0,100.0,45734290,45734290,revisar
PETEN,LA LIBERTAD,alta,17-05-0306-46,ESCUELA NORMAL CON ORIENTACION AMBIENTAL,17-05-4067-46,ESCUELA NORMAL CON ORIENTACION AMBIENTAL,100.0,100.0,45734290,45734290,revisar
PETEN,LA LIBERTAD,alta,17-05-0320-46,CENTRO EDUCATIVO GUADALUPANO,17-05-0321-46,CENTRO EDUCATIVO GUADALUPANO,100.0,100.0,30366955,30366955,revisar
PETEN,LAS CRUCES,alta,17-13-0118-46,"COLEGIO DE CIENCIAS COMERCIALES ""LAS CRUCES""",17-13-0120-46,"COLEGIO DE CIENCIAS COMERCIALES ""LAS CRUCES""",100.0,100.0,53323553,53323553,revisar
PETEN,LAS CRUCES,alta,17-13-0135-46,CENTRO EDUCATIVO YAXTUNILHA,17-13-0136-46,CENTRO EDUCATIVO YAXTUNILHA,100.0,96.77,30854215,30854215,revisar
PETEN,MELCHOR DE MENCOS,alta,17-11-0073-46,CENTRO EDUCATIVO CIENCIA Y TECNOLOGIA,17-11-0077-46,CENTRO EDUCATIVO CIENCIA Y TECNOLOGIA,100.0,100.0,46799812,46799812,revisar
PETEN,SAN BENITO,alta,17-03-0084-46,LICEO CRISTIANO BILINGUE JEHOVA JIREH,17-03-0085-46,LICEO CRISTIANO BILINGUE JEHOVA JIREH,100.0,100.0,586577,586577,revisar
PETEN,SAN BENITO,alta,17-03-0098-46,LICEO INTEGRAL NUEVA GENERACION - LING-,17-03-0099-46,LICEO INTEGRAL NUEVA GENERACION - LING-,100.0,100.0,41821593,41821593,revisar
PETEN,SAN BENITO,alta,17-03-0104-46,CENTRO EDUCATIVO CRISTIANO ADONAI,17-03-0105-46,CENTRO EDUCATIVO CRISTIANO ADONAI,100.0,96.77,42549357,42549357,revisar
PETEN,SAN BENITO,alta,17-03-0104-46,CENTRO EDUCATIVO CRISTIANO ADONAI,17-03-0113-46,CENTRO EDUCATIVO CRISTIANO ADONAI,100.0,96.77,42549357,42549357,revisar
PETEN,SAN BENITO,alta,17-03-0105-46,CENTRO EDUCATIVO CRISTIANO ADONAI,17-03-0113-46,CENTRO EDUCATIVO CRISTIANO ADONAI,100.0,100.0,42549357,42549357,revisar
PETEN,SAN BENITO,alta,17-03-2834-46,LICEO PALERMO,17-03-3718-46,LICEO PALERMO,100.0,100.0,79262965,79262965,revisar
PETEN,SANTA ANA,alta,17-07-0048-46,COLEGIO CRISTIANO ARBOL DE VIDA,17-07-0049-46,COLEGIO CRISTIANO ARBOL DE VIDA,100.0,96.97,77923502,77923502,revisar
PETEN,SAYAXCHE,alta,17-10-0207-46,"COLEGIO PRIVADO MIXTO ""JACOBO ARBENZ GUZMAN""",17-10-0248-46,"COLEGIO PRIVADO MIXTO ""JACOBO ARBENZ GUZMAN""",100.0,100.0,30442151,30442151,revisar
PETEN,SAYAXCHE,alta,17-10-0271-46,COLEGIO MIXTO PRIVADO STEVE JOVS,17-10-0272-46,COLEGIO MIXTO PRIVADO STEVE JOVS,100.0,100.0,30588161,30588161,revisar
PETEN,SAYAXCHE,alta,17-10-0353-46,COLEGIO DE CIENCIAS COMERCIALES SAN ANTONIO DE PADUA,17-10-0354-46,COLEGIO DE CIENCIAS COMERCIALES SAN ANTONIO DE PADUA,100.0,100.0,30366279,30366279,revisar
QUETZALTENANGO,COATEPEQUE,alta,09-20-0063-46,"INSTITUTO PARTICULAR MIXTO ""PEDRO MOLINA""",09-20-0661-46,"INSTITUTO PARTICULAR MIXTO ""PEDRO MOLINA""",100.0,100.0,77751242,77751242,revisar
QUETZALTENANGO,COATEPEQUE,alta,09-20-0086-46,"INSTITUTO PARTICULAR MIXTO ""PEDRO MOLINA""",09-20-0104-46,"INSTITUTO PARTICULAR MIXTO ""PEDRO MOLINA""",100.0,96.2,77751242,77751242,revisar
QUETZALTENANGO,FLORES COSTA CUCA,alta,09-22-0025-46,INSTITUTO PRIVADO MIXTO PROFESIONAL EDUCACIÓN DEL FUTURO IPEF,09-22-0026-46,INSTITUTO PRIVADO MIXTO PROFESIONAL EDUCACIÓN DEL FUTURO IPEF,100.0,100.0,55680598,55680598,revisar
QUETZALTENANGO,LA ESPERANZA,alta,09-23-0032-46,INSTITUTO DE ESTUDIOS ALTERNATIVOS DE GUATEMALA,09-23-0033-46,INSTITUTO DE ESTUDIOS ALTERNATIVOS DE GUATEMALA,100.0,100.0,56175661,56175661,revisar
QUETZALTENANGO,LA ESPERANZA,alta,09-23-0040-46,COLEGIO IDEA,09-23-0041-46,COLEGIO IDEA,100.0,100.0,56175661,56175661,revisar
QUETZALTENANGO,QUETZALTENANGO,alta,09-01-0132-46,INSTITUTO NORMAL PARA SEÑORITAS DE OCCIDENTE,09-01-3534-46,INSTITUTO NORMAL PARA SEÑORITAS DE OCCIDENTE,100.0,100.0,77612303,77612303,revisar
QUETZALTENANGO,QUETZALTENANGO,alta,09-01-0232-46,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS,09-01-0234-46,INSTITUTO IBEROAMERICANO DE ESTUDIOS AVANZADOS,100.0,100.0,41814500,41814500,revisar
QUETZALTENANGO,QUETZALTENANGO,alta,09-01-0288-46,COLEGIO JOHN HARVARD,09-01-0297-46,COLEGIO JOHN HARVARD,100.0,100.0,53438116,53438116,revisar
QUETZALTENANGO,QUETZALTENANGO,alta,09-01-0336-46,"COLEGIO PRIVADO MIXTO ""JUAN JACOBO ROUSSEAU""",09-01-0337-46,"COLEGIO PRIVADO MIXTO ""JUAN JACOBO ROUSSEAU""",100.0,100.0,55523097,55523097,revisar
QUETZALTENANGO,QUETZALTENANGO,alta,09-01-0384-46,COLEGIO MIXTO CENTRO DE ESTUDIOS INTEGRADOS,09-01-1083-46,COLEGIO MIXTO CENTRO DE ESTUDIOS INTEGRADOS,100.0,100.0,77630094,77630094,revisar
QUETZALTENANGO,QUETZALTENANGO,alta,09-01-0476-46,"CENTRO EDUCATIVO ""ISEA QUETZALTENANGO""",09-01-0540-46,"CENTRO EDUCATIVO ""ISEA QUETZALTENANGO""",100.0,100.0,77654744,77654744,revisar
QUETZALTENANGO,QUETZALTENANGO,alta,09-01-3556-46,"COLEGIO PRE-UNIVERSITARIO ""FRIEDRICH VON HAYEK""",09-01-3816-46,"COLEGIO PRE-UNIVERSITARIO ""FRIEDRICH VON HAYEK""",100.0,100.0,77658430,77658430,revisar
QUETZALTENANGO,QUETZALTENANGO,alta,09-01-3558-46,"COLEGIO PRE-UNIVERSITARIO ""FRIEDRICH VON HAYEK""",09-01-4103-46,"COLEGIO PRE-UNIVERSITARIO ""FRIEDRICH VON HAYEK""",100.0,100.0,77658430,77658430,revisar
QUETZALTENANGO,QUETZALTENANGO,alta,09-01-3953-46,ESCUELA PRIVADA MIXTA DE FORMACION ARTISTICA QUETZALTENANGO,09-01-3992-46,ESCUELA PRIVADA MIXTA DE FORMACION ARTISTICA QUETZALTENANGO,100.0,100.0,77630803,77630803,revisar
QUETZALTENANGO,SALCAJA,alta,09-02-0036-46,INSTITUTO DE ESTUDIOS ALTERNATIVOS DE GUATEMALA,09-02-0037-46,INSTITUTO DE ESTUDIOS ALTERNATIVOS DE GUATEMALA,100.0,91.3,77687183,77687183,revisar
QUETZALTENANGO,SAN CARLOS SIJA,alta,09-04-0033-46,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA MAXIMO RAUL GIRON MAZARIEGOS,09-04-0034-46,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA MAXIMO RAUL GIRON MAZARIEGOS,100.0,100.0,50093335,50093335,revisar
QUICHE,CHICAMAN,alta,14-19-0084-46,"""COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMÁN""",14-19-0085-46,"""COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMÁN""",100.0,100.0,58878991,58878991,revisar
QUICHE,IXCAN,alta,14-20-0162-46,INSTITUTO DIVERSIFICADO MAYA PADRE GUILLERMO WOODS,14-20-5530-46,INSTITUTO DIVERSIFICADO MAYA PADRE GUILLERMO WOODS,100.0,100.0,30007257,30007257,revisar
QUICHE,SANTA CRUZ DEL QUICHE,alta,14-01-0181-46,INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA,14-01-1137-46,INSTITUTO PRIVADO MIXTO CIENCIA Y CULTURA,100.0,100.0,77563487,77563487,revisar
RETALHULEU,NUEVO SAN CARLOS,alta,11-08-0061-46,COLEGIO GENESIS,11-08-0063-46,COLEGIO GENESIS,100.0,100.0,51731731,51731731,revisar
RETALHULEU,RETALHULEU,alta,11-01-0120-46,COLEGIO CENTRO EDUCATIVO RETALTECO DE FORMACION INTEGRAL,11-01-1332-46,COLEGIO CENTRO EDUCATIVO RETALTECO DE FORMACION INTEGRAL,100.0,97.87,59842385,59842385,revisar
RETALHULEU,RETALHULEU,alta,11-01-0165-46,COLEGIO PARTICULAR MIXTO PAULO COELHO,11-01-0167-46,COLEGIO PARTICULAR MIXTO PAULO COELHO,100.0,100.0,77283648,77283648,revisar
RETALHULEU,RETALHULEU,alta,11-01-0170-46,COLEGIO MIXTO CENTROAMERICANO,11-01-0171-46,COLEGIO MIXTO CENTROAMERICANO,100.0,100.0,77713657,77713657,revisar
RETALHULEU,RETALHULEU,alta,11-01-0197-46,COLEGIO MIXTO LICEO RETALTECO,11-01-0199-46,COLEGIO MIXTO LICEO RETALTECO,100.0,100.0,77710580,77710580,revisar
RETALHULEU,RETALHULEU,alta,11-01-0200-46,COLEGIO MIXTO RETALHULEU,11-01-0201-46,COLEGIO MIXTO RETALHULEU,100.0,100.0,77710086,77710086,revisar
RETALHULEU,RETALHULEU,alta,11-01-0206-46,COLEGIO MIXTO LUIS CARDONA Y ARAGON,11-01-0208-46,COLEGIO MIXTO LUIS CARDONA Y ARAGON,100.0,100.0,42207257,42207257,revisar
RETALHULEU,RETALHULEU,alta,11-01-0236-46,LICEO TECNOLÓGICO JAVIER MARTINEZ,11-01-0237-46,LICEO TECNOLÓGICO JAVIER MARTINEZ,100.0,100.0,34077993,34077993,revisar
RETALHULEU,RETALHULEU,alta,11-01-0271-46,"COLEGIO TECNOLÓGICO ""BLAISE PASCAL""",11-01-0272-46,"COLEGIO TECNOLÓGICO ""BLAISE PASCAL""",100.0,100.0,41503836,41503836,revisar
RETALHULEU,RETALHULEU,alta,11-01-0291-46,"COLEGIO PRIVADO MIXTO ""NUEVA GENERACIÓN""",11-01-0296-46,"COLEGIO PRIVADO MIXTO ""NUEVA GENERACIÓN""",100.0,100.0,77718842,77718842,revisar
RETALHULEU,RETALHULEU,alta,11-01-0298-46,"COLEGIO EVANGÉLICO MIXTO ""SINAÍ""",11-01-0300-46,"COLEGIO EVANGÉLICO MIXTO ""SINAÍ""",100.0,96.1,77715189,77715189,revisar
RETALHULEU,RETALHULEU,alta,11-01-0306-46,COLEGIO MIXTO EN COMPUTACIÓN LA MERCED,11-01-0308-46,COLEGIO MIXTO EN COMPUTACIÓN LA MERCED,100.0,100.0,55634460,55634460,revisar
RETALHULEU,RETALHULEU,alta,11-01-0310-46,"COLEGIO MIXTO CRISTIANO ""GETSEMANÍ""",11-01-0312-46,"COLEGIO MIXTO CRISTIANO ""GETSEMANÍ""",100.0,100.0,77710260,77710260,revisar
RETALHULEU,RETALHULEU,alta,11-01-0344-46,LICEO ALFRED NOBEL,11-01-0348-46,LICEO ALFRED NOBEL,100.0,100.0,53285086,53285086,revisar
RETALHULEU,RETALHULEU,alta,11-01-0376-46,COLEGIO TECNOLÓGICO JAN KOMENSKY,11-01-0378-46,COLEGIO TECNOLÓGICO JAN KOMENSKY,100.0,95.24,32159539,32159539,revisar
RETALHULEU,RETALHULEU,alta,11-01-0383-46,"COLEGIO MIXTO ""LUIS FERNANDO ESQUIVEL SANCHEZ""",11-01-0384-46,"COLEGIO MIXTO ""LUIS FERNANDO ESQUIVEL SANCHEZ""",100.0,100.0,42172532,42172532,revisar
RETALHULEU,RETALHULEU,alta,11-01-0387-46,"COLEGIO PRIVADO MIXTO ""CABALLO BLANCO""",11-01-0388-46,"COLEGIO PRIVADO MIXTO ""CABALLO BLANCO""",100.0,100.0,41333379,41333379,revisar
RETALHULEU,RETALHULEU,alta,11-01-0404-46,"COLEGIO PRIVADO URBANO MIXTO ""BILINGUE PARAÍSO""",11-01-0406-46,"COLEGIO PRIVADO URBANO MIXTO ""BILINGUE PARAÍSO""",100.0,100.0,77718861,77718861,revisar
RETALHULEU,RETALHULEU,alta,11-01-0409-46,COLEGIO CRISTIANO BELÉN,11-01-0411-46,COLEGIO CRISTIANO BELÉN,100.0,100.0,50172946,50172946,revisar
RETALHULEU,RETALHULEU,alta,11-01-0427-46,LICEO CRISTIANO MIXTO LA FE,11-01-0429-46,LICEO CRISTIANO MIXTO LA FE,100.0,100.0,56346191,56346191,revisar
RETALHULEU,RETALHULEU,alta,11-01-0452-46,COLEGIO MIXTO MARIO MONTEFORTE TOLEDO,11-01-0453-46,COLEGIO MIXTO MARIO MONTEFORTE TOLEDO,100.0,100.0,77713190,77713190,revisar
RETALHULEU,SAN ANDRES VILLA SECA,alta,11-06-0055-46,"COLEGIO BILINGÜE ""MUNDO MÁGICO""",11-06-0056-46,"COLEGIO BILINGÜE ""MUNDO MÁGICO""",100.0,100.0,45178662,45178662,revisar
RETALHULEU,SAN ANDRES VILLA SECA,alta,11-06-0064-46,LICEO TÉCNICO MAQUINENSE LITECMA,11-06-0065-46,LICEO TÉCNICO MAQUINENSE LITECMA,100.0,100.0,40029699,40029699,revisar
RETALHULEU,SAN ANDRES VILLA SECA,alta,11-06-0099-46,COLEGIO SAN ANTONIO TULULÁ,11-06-0101-46,COLEGIO SAN ANTONIO TULULÁ,100.0,100.0,39940134,39940134,revisar
RETALHULEU,SAN FELIPE,alta,11-05-0025-46,COLEGIO EVANGELICO MIXTO NUEVA ESPERANZA,11-05-0027-46,COLEGIO EVANGELICO MIXTO NUEVA ESPERANZA,100.0,100.0,55295173,55295173,revisar
RETALHULEU,SAN MARTIN ZAPOTITLAN,alta,11-04-0025-46,COLEGIO MIXTO TECNOLÓGICO ZAPOTITLÁN,11-04-0027-46,COLEGIO MIXTO TECNOLÓGICO ZAPOTITLÁN,100.0,100.0,47400825,47400825,revisar
RETALHULEU,SAN SEBASTIAN,alta,11-02-0043-46,"COLEGIO PRIVADO MIXTO ""SAN SEBASTIÁN""",11-02-0044-46,"COLEGIO PRIVADO MIXTO ""SAN SEBASTIÁN""",100.0,100.0,47966617,47966617,revisar
SACATEPEQUEZ,ANTIGUA GUATEMALA,alta,03-01-0052-46,ESCUELA NACIONAL DE CIENCIAS COMERCIALES SECCION NOCTURNA,03-01-0272-46,ESCUELA NACIONAL DE CIENCIAS COMERCIALES SECCION NOCTURNA,100.0,89.36,78328708,78328708,revisar
SACATEPEQUEZ,ANTIGUA GUATEMALA,alta,03-01-0052-46,ESCUELA NACIONAL DE CIENCIAS COMERCIALES SECCION NOCTURNA,03-01-1402-46,ESCUELA NACIONAL DE CIENCIAS COMERCIALES SECCION NOCTURNA,100.0,89.36,78328708,78328708,revisar
SACATEPEQUEZ,ANTIGUA GUATEMALA,alta,03-01-0075-46,COLEGIO MUNDO VERDE,03-01-0184-46,COLEGIO MUNDO VERDE,100.0,97.78,78320315,78320315,revisar
SACATEPEQUEZ,ANTIGUA GUATEMALA,alta,03-01-0129-46,INSTITUTO TECNOLOGICO EMPRESARIAL,03-01-0167-46,INSTITUTO TECNOLOGICO EMPRESARIAL,100.0,100.0,78326854,78326854,revisar
SACATEPEQUEZ,ANTIGUA GUATEMALA,alta,03-01-0151-46,COLEGIO MIXTO PRE-UNIVERSITARIO GALILEO GALILEI,03-01-0152-46,COLEGIO MIXTO PRE-UNIVERSITARIO GALILEO GALILEI,100.0,100.0,78320255,78320255,revisar
SACATEPEQUEZ,ANTIGUA GUATEMALA,alta,03-01-0189-46,COLEGIO INNOVACION EDUCATIVA,03-01-0284-46,COLEGIO INNOVACION EDUCATIVA,100.0,100.0,78325547,78325547,revisar
SACATEPEQUEZ,ANTIGUA GUATEMALA,alta,03-01-0272-46,ESCUELA NACIONAL DE CIENCIAS COMERCIALES SECCION NOCTURNA,03-01-1402-46,ESCUELA NACIONAL DE CIENCIAS COMERCIALES SECCION NOCTURNA,100.0,100.0,78328708,78328708,revisar
SACATEPEQUEZ,ANTIGUA GUATEMALA,alta,03-01-1158-46,INSTITUTO DE COMPUTACION INFORMATICA,03-01-1293-46,INSTITUTO DE COMPUTACION INFORMATICA,100.0,100.0,41374514,41374514,revisar
SACATEPEQUEZ,ANTIGUA GUATEMALA,alta,03-01-1228-46,LICEO MIXTO NUESTRA SEÑORA DE FATIMA,03-01-1229-46,LICEO MIXTO NUESTRA SEÑORA DE FATIMA,100.0,100.0,78328796,78328796,revisar
SACATEPEQUEZ,ANTIGUA GUATEMALA,alta,03-01-1335-46,LICEO DE COMPUTACION CIENCIA Y TECNOLOGIA,03-01-1336-46,LICEO DE COMPUTACION CIENCIA Y TECNOLOGIA,100.0,100.0,54185659,54185659,revisar
SACATEPEQUEZ,CIUDAD VIEJA,alta,03-12-0034-46,CENTRO DE ESTUDIOS CIUDAD VIEJA,03-12-0035-46,CENTRO DE ESTUDIOS CIUDAD VIEJA,100.0,100.0,54094328,54094328,revisar
SACATEPEQUEZ,CIUDAD VIEJA,alta,03-12-0037-46,LICEO TERESA DE AVILA,03-12-0038-46,LICEO TERESA DE AVILA,100.0,100.0,50715990,50715990,revisar
SACATEPEQUEZ,CIUDAD VIEJA,alta,03-12-0067-46,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE LOURDES,03-12-0081-46,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE LOURDES,100.0,100.0,57473345,57473345,revisar
SACATEPEQUEZ,CIUDAD VIEJA,alta,03-12-0096-46,LICEO TERESA DE AVILA,03-12-0098-46,LICEO TERESA DE AVILA,100.0,100.0,55154546,55154546,revisar
SACATEPEQUEZ,JOCOTENANGO,alta,03-02-0269-46,COLEGIO MIXTO LICEO LATINO,03-02-1399-46,COLEGIO MIXTO LICEO LATINO,100.0,100.0,41410003,41410003,revisar
SACATEPEQUEZ,JOCOTENANGO,alta,03-02-1232-46,COLEGIO MIXTO LICEO CLASICO KENNEDY ANEXO A COLEGIO MIXTO LICEO LATINO,03-02-1233-46,COLEGIO MIXTO LICEO CLASICO KENNEDY ANEXO A COLEGIO MIXTO LICEO LATINO,100.0,100.0,78310881,78310881,revisar
SACATEPEQUEZ,PASTORES,alta,03-03-0022-46,COLEGIO LA ESPERANZA,03-03-0023-46,COLEGIO LA ESPERANZA,100.0,100.0,78739244,78739244,revisar
SACATEPEQUEZ,SAN BARTOLOME MILPAS ALTAS,alta,03-07-0024-46,LICEO MIXTO BILINGUE REAL MINERVA,03-07-0025-46,LICEO MIXTO BILINGUE REAL MINERVA,100.0,100.0,78304730,78304730,revisar
SACATEPEQUEZ,SAN MIGUEL DUENAS,alta,03-13-0006-46,COLEGIO MIXTO SANTO TOMAS,03-13-1393-46,COLEGIO MIXTO SANTO TOMAS,100.0,100.0,78315932,78315932,revisar
SACATEPEQUEZ,SAN MIGUEL DUENAS,alta,03-13-0012-46,COLEGIO MIXTO SAN MIGUEL ARCANGEL,03-13-0016-46,COLEGIO MIXTO SAN MIGUEL ARCANGEL,100.0,100.0,51009332,51009332,revisar
SACATEPEQUEZ,SANTA LUCIA MILPAS ALTAS,alta,03-09-0056-46,CENTRO EDUCATIVO BILINGUE FASE,03-09-0057-46,CENTRO EDUCATIVO BILINGUE FASE,100.0,100.0,77560966,77560966,revisar
SACATEPEQUEZ,SANTIAGO SACATEPEQUEZ,alta,03-06-0015-46,CENTRO EDUCATIVO LICEO EL CARMEN,03-06-0016-46,CENTRO EDUCATIVO LICEO EL CARMEN,100.0,100.0,50160833,50160833,revisar
SACATEPEQUEZ,SUMPANGO,alta,03-04-0005-46,CENTRO EDUCATIVO TERRA MAYA EMANUEL TEM,03-04-0026-46,CENTRO EDUCATIVO TERRA MAYA EMANUEL TEM,100.0,100.0,78331506,78331506,revisar
SACATEPEQUEZ,SUMPANGO,alta,03-04-0005-46,CENTRO EDUCATIVO TERRA MAYA EMANUEL TEM,03-04-0060-46,CENTRO EDUCATIVO TERRA MAYA EMANUEL TEM,100.0,100.0,78331506,78331506,revisar
SACATEPEQUEZ,SUMPANGO,alta,03-04-0026-46,CENTRO EDUCATIVO TERRA MAYA EMANUEL TEM,03-04-0060-46,CENTRO EDUCATIVO TERRA MAYA EMANUEL TEM,100.0,100.0,78331506,78331506,revisar
SAN MARCOS,COMITANCILLO,alta,12-04-0110-46,"""COLEGIO DE ESTUDIOS SUPERIORES COMITANCILLO"" -CESC-",12-04-0111-46,"""COLEGIO DE ESTUDIOS SUPERIORES COMITANCILLO"" -CESC-",100.0,100.0,54629017,54629017,revisar
SAN MARCOS,COMITANCILLO,alta,12-04-0119-46,LICEO SAN JOSÉ,12-04-0212-46,LICEO SAN JOSÉ,100.0,100.0,31919462,31919462,revisar
SAN MARCOS,EL TUMBADOR,alta,12-13-0071-46,COLEGIO PARTICULAR MIXTO LA FAMILIA,12-13-0090-46,COLEGIO PARTICULAR MIXTO LA FAMILIA,100.0,100.0,77606256,77606256,revisar
SAN MARCOS,EL TUMBADOR,alta,12-13-0075-46,"LICEO PRIVADO MIXTO ""TUMBADORENSE""",12-13-0076-46,"LICEO PRIVADO MIXTO ""TUMBADORENSE""",100.0,100.0,77606097,77606097,revisar
SAN MARCOS,EL TUMBADOR,alta,12-13-0095-46,"COLEGIO PRIVADO MIXTO ""IMPERIAL""",12-13-0109-46,"COLEGIO PRIVADO MIXTO ""IMPERIAL""",100.0,100.0,32419506,32419506,revisar
SAN MARCOS,LA BLANCA,alta,12-30-0069-46,"""COLEGIO EDUCATIVO MIXTO LUNA AZUL -CEMLA-""",12-30-0080-46,"""COLEGIO EDUCATIVO MIXTO LUNA AZUL -CEMLA-""",100.0,100.0,37714464,37714464,revisar
SAN MARCOS,MALACATAN,alta,12-15-0054-46,LICEO ESPAÑOL,12-15-0055-46,LICEO ESPAÑOL,100.0,100.0,77772659,77772659,revisar
